dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
03/05/2020,3,5,2020,1,1,Andorra,AD,AND,77006,Europe
02/05/2020,2,5,2020,1,1,Andorra,AD,AND,77006,Europe
01/05/2020,1,5,2020,2,0,Andorra,AD,AND,77006,Europe
30/04/2020,30,4,2020,0,1,Andorra,AD,AND,77006,Europe
29/04/2020,29,4,2020,0,1,Andorra,AD,AND,77006,Europe
28/04/2020,28,4,2020,3,0,Andorra,AD,AND,77006,Europe
27/04/2020,27,4,2020,7,0,Andorra,AD,AND,77006,Europe
26/04/2020,26,4,2020,2,0,Andorra,AD,AND,77006,Europe
25/04/2020,25,4,2020,7,3,Andorra,AD,AND,77006,Europe
24/04/2020,24,4,2020,1,0,Andorra,AD,AND,77006,Europe
23/04/2020,23,4,2020,6,0,Andorra,AD,AND,77006,Europe
22/04/2020,22,4,2020,0,1,Andorra,AD,AND,77006,Europe
21/04/2020,21,4,2020,4,0,Andorra,AD,AND,77006,Europe
20/04/2020,20,4,2020,9,1,Andorra,AD,AND,77006,Europe
19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006,Europe
18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006,Europe
17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006,Europe
16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006,Europe
15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006,Europe
14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006,Europe
13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006,Europe
12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006,Europe
11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006,Europe
10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006,Europe
09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006,Europe
08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006,Europe
07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006,Europe
06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006,Europe
05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006,Europe
04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006,Europe
03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006,Europe
02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006,Europe
01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006,Europe
31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006,Europe
30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006,Europe
29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006,Europe
28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006,Europe
27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006,Europe
26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006,Europe
25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006,Europe
24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006,Europe
23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006,Europe
22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006,Europe
21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006,Europe
20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006,Europe
19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006,Europe
18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006,Europe
17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006,Europe
16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006,Europe
14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006,Europe
03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006,Europe
20/05/2020,20,5,2020,2,0,Angola,AO,AGO,30809762,Africa
19/05/2020,19,5,2020,0,0,Angola,AO,AGO,30809762,Africa
18/05/2020,18,5,2020,0,0,Angola,AO,AGO,30809762,Africa
17/05/2020,17,5,2020,0,0,Angola,AO,AGO,30809762,Africa
16/05/2020,16,5,2020,0,0,Angola,AO,AGO,30809762,Africa
15/05/2020,15,5,2020,3,0,Angola,AO,AGO,30809762,Africa
14/05/2020,14,5,2020,0,0,Angola,AO,AGO,30809762,Africa
13/05/2020,13,5,2020,0,0,Angola,AO,AGO,30809762,Africa
12/05/2020,12,5,2020,0,0,Angola,AO,AGO,30809762,Africa
11/05/2020,11,5,2020,2,0,Angola,AO,AGO,30809762,Africa
10/05/2020,10,5,2020,0,0,Angola,AO,AGO,30809762,Africa
09/05/2020,9,5,2020,7,0,Angola,AO,AGO,30809762,Africa
08/05/2020,8,5,2020,0,0,Angola,AO,AGO,30809762,Africa
07/05/2020,7,5,2020,0,0,Angola,AO,AGO,30809762,Africa
06/05/2020,6,5,2020,1,0,Angola,AO,AGO,30809762,Africa
05/05/2020,5,5,2020,0,0,Angola,AO,AGO,30809762,Africa
04/05/2020,4,5,2020,0,0,Angola,AO,AGO,30809762,Africa
03/05/2020,3,5,2020,6,0,Angola,AO,AGO,30809762,Africa
02/05/2020,2,5,2020,2,0,Angola,AO,AGO,30809762,Africa
01/05/2020,1,5,2020,0,0,Angola,AO,AGO,30809762,Africa
30/04/2020,30,4,2020,0,0,Angola,AO,AGO,30809762,Africa
29/04/2020,29,4,2020,0,0,Angola,AO,AGO,30809762,Africa
28/04/2020,28,4,2020,1,0,Angola,AO,AGO,30809762,Africa
27/04/2020,27,4,2020,1,0,Angola,AO,AGO,30809762,Africa
26/04/2020,26,4,2020,0,0,Angola,AO,AGO,30809762,Africa
25/04/2020,25,4,2020,0,0,Angola,AO,AGO,30809762,Africa
24/04/2020,24,4,2020,1,0,Angola,AO,AGO,30809762,Africa
23/04/2020,23,4,2020,0,0,Angola,AO,AGO,30809762,Africa
22/04/2020,22,4,2020,0,0,Angola,AO,AGO,30809762,Africa
21/04/2020,21,4,2020,0,0,Angola,AO,AGO,30809762,Africa
20/04/2020,20,4,2020,0,0,Angola,AO,AGO,30809762,Africa
19/04/2020,19,4,2020,5,0,Angola,AO,AGO,30809762,Africa
18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762,Africa
17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762,Africa
16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762,Africa
15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762,Africa
14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762,Africa
13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762,Africa
12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762,Africa
11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762,Africa
10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762,Africa
09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762,Africa
08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762,Africa
07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762,Africa
06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762,Africa
05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762,Africa
04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762,Africa
03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762,Africa
02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762,Africa
01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762,Africa
31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762,Africa
30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762,Africa
29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762,Africa
28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762,Africa
27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762,Africa
26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762,Africa
25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762,Africa
24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762,Africa
23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762,Africa
22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762,Africa
20/05/2020,20,5,2020,0,0,Anguilla,AI,,,America
19/05/2020,19,5,2020,0,0,Anguilla,AI,,,America
18/05/2020,18,5,2020,0,0,Anguilla,AI,,,America
17/05/2020,17,5,2020,0,0,Anguilla,AI,,,America
16/05/2020,16,5,2020,0,0,Anguilla,AI,,,America
15/05/2020,15,5,2020,0,0,Anguilla,AI,,,America
14/05/2020,14,5,2020,0,0,Anguilla,AI,,,America
13/05/2020,13,5,2020,0,0,Anguilla,AI,,,America
12/05/2020,12,5,2020,0,0,Anguilla,AI,,,America
11/05/2020,11,5,2020,0,0,Anguilla,AI,,,America
10/05/2020,10,5,2020,0,0,Anguilla,AI,,,America
09/05/2020,9,5,2020,0,0,Anguilla,AI,,,America
08/05/2020,8,5,2020,0,0,Anguilla,AI,,,America
07/05/2020,7,5,2020,0,0,Anguilla,AI,,,America
06/05/2020,6,5,2020,0,0,Anguilla,AI,,,America
05/05/2020,5,5,2020,0,0,Anguilla,AI,,,America
04/05/2020,4,5,2020,0,0,Anguilla,AI,,,America
03/05/2020,3,5,2020,0,0,Anguilla,AI,,,America
02/05/2020,2,5,2020,0,0,Anguilla,AI,,,America
01/05/2020,1,5,2020,0,0,Anguilla,AI,,,America
30/04/2020,30,4,2020,0,0,Anguilla,AI,,,America
29/04/2020,29,4,2020,0,0,Anguilla,AI,,,America
28/04/2020,28,4,2020,0,0,Anguilla,AI,,,America
27/04/2020,27,4,2020,0,0,Anguilla,AI,,,America
26/04/2020,26,4,2020,0,0,Anguilla,AI,,,America
25/04/2020,25,4,2020,0,0,Anguilla,AI,,,America
24/04/2020,24,4,2020,0,0,Anguilla,AI,,,America
23/04/2020,23,4,2020,0,0,Anguilla,AI,,,America
22/04/2020,22,4,2020,0,0,Anguilla,AI,,,America
21/04/2020,21,4,2020,0,0,Anguilla,AI,,,America
20/04/2020,20,4,2020,0,0,Anguilla,AI,,,America
19/04/2020,19,4,2020,0,0,Anguilla,AI,,,America
18/04/2020,18,4,2020,0,0,Anguilla,AI,,,America
17/04/2020,17,4,2020,0,0,Anguilla,AI,,,America
16/04/2020,16,4,2020,0,0,Anguilla,AI,,,America
15/04/2020,15,4,2020,0,0,Anguilla,AI,,,America
14/04/2020,14,4,2020,0,0,Anguilla,AI,,,America
13/04/2020,13,4,2020,0,0,Anguilla,AI,,,America
12/04/2020,12,4,2020,0,0,Anguilla,AI,,,America
11/04/2020,11,4,2020,0,0,Anguilla,AI,,,America
10/04/2020,10,4,2020,0,0,Anguilla,AI,,,America
09/04/2020,9,4,2020,0,0,Anguilla,AI,,,America
08/04/2020,8,4,2020,0,0,Anguilla,AI,,,America
07/04/2020,7,4,2020,0,0,Anguilla,AI,,,America
06/04/2020,6,4,2020,0,0,Anguilla,AI,,,America
05/04/2020,5,4,2020,0,0,Anguilla,AI,,,America
04/04/2020,4,4,2020,0,0,Anguilla,AI,,,America
03/04/2020,3,4,2020,1,0,Anguilla,AI,,,America
02/04/2020,2,4,2020,0,0,Anguilla,AI,,,America
01/04/2020,1,4,2020,0,0,Anguilla,AI,,,America
31/03/2020,31,3,2020,0,0,Anguilla,AI,,,America
30/03/2020,30,3,2020,0,0,Anguilla,AI,,,America
29/03/2020,29,3,2020,0,0,Anguilla,AI,,,America
28/03/2020,28,3,2020,0,0,Anguilla,AI,,,America
27/03/2020,27,3,2020,2,0,Anguilla,AI,,,America
20/05/2020,20,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
19/05/2020,19,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
18/05/2020,18,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
17/05/2020,17,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
16/05/2020,16,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
15/05/2020,15,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
14/05/2020,14,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
13/05/2020,13,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
12/05/2020,12,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
11/05/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
10/05/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
09/05/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
08/05/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
07/05/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
06/05/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
05/05/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
04/05/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
03/05/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
02/05/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
01/05/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
30/04/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
29/04/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
28/04/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
27/04/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
26/04/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
25/04/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
24/04/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
23/04/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
22/04/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
21/04/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,96286,America
20/04/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,America
09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,America
03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,America
26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
20/05/2020,20,5,2020,438,11,Argentina,AR,ARG,44494502,America
19/05/2020,19,5,2020,566,16,Argentina,AR,ARG,44494502,America
18/05/2020,18,5,2020,0,3,Argentina,AR,ARG,44494502,America
17/05/2020,17,5,2020,326,7,Argentina,AR,ARG,44494502,America
16/05/2020,16,5,2020,345,3,Argentina,AR,ARG,44494502,America
15/05/2020,15,5,2020,255,24,Argentina,AR,ARG,44494502,America
14/05/2020,14,5,2020,316,10,Argentina,AR,ARG,44494502,America
13/05/2020,13,5,2020,529,14,Argentina,AR,ARG,44494502,America
12/05/2020,12,5,2020,245,5,Argentina,AR,ARG,44494502,America
11/05/2020,11,5,2020,13,0,Argentina,AR,ARG,44494502,America
10/05/2020,10,5,2020,165,7,Argentina,AR,ARG,44494502,America
09/05/2020,9,5,2020,240,11,Argentina,AR,ARG,44494502,America
08/05/2020,8,5,2020,163,9,Argentina,AR,ARG,44494502,America
07/05/2020,7,5,2020,188,9,Argentina,AR,ARG,44494502,America
06/05/2020,6,5,2020,133,4,Argentina,AR,ARG,44494502,America
05/05/2020,5,5,2020,104,14,Argentina,AR,ARG,44494502,America
04/05/2020,4,5,2020,102,9,Argentina,AR,ARG,44494502,America
03/05/2020,3,5,2020,149,12,Argentina,AR,ARG,44494502,America
02/05/2020,2,5,2020,104,7,Argentina,AR,ARG,44494502,America
01/05/2020,1,5,2020,143,4,Argentina,AR,ARG,44494502,America
30/04/2020,30,4,2020,158,7,Argentina,AR,ARG,44494502,America
29/04/2020,29,4,2020,124,10,Argentina,AR,ARG,44494502,America
28/04/2020,28,4,2020,223,11,Argentina,AR,ARG,44494502,America
27/04/2020,27,4,2020,0,1,Argentina,AR,ARG,44494502,America
26/04/2020,26,4,2020,344,18,Argentina,AR,ARG,44494502,America
25/04/2020,25,4,2020,0,2,Argentina,AR,ARG,44494502,America
24/04/2020,24,4,2020,147,6,Argentina,AR,ARG,44494502,America
23/04/2020,23,4,2020,144,8,Argentina,AR,ARG,44494502,America
22/04/2020,22,4,2020,112,9,Argentina,AR,ARG,44494502,America
21/04/2020,21,4,2020,90,8,Argentina,AR,ARG,44494502,America
20/04/2020,20,4,2020,102,2,Argentina,AR,ARG,44494502,America
19/04/2020,19,4,2020,170,10,Argentina,AR,ARG,44494502,America
18/04/2020,18,4,2020,98,7,Argentina,AR,ARG,44494502,America
17/04/2020,17,4,2020,128,6,Argentina,AR,ARG,44494502,America
16/04/2020,16,4,2020,0,4,Argentina,AR,ARG,44494502,America
15/04/2020,15,4,2020,160,7,Argentina,AR,ARG,44494502,America
14/04/2020,14,4,2020,69,3,Argentina,AR,ARG,44494502,America
13/04/2020,13,4,2020,66,6,Argentina,AR,ARG,44494502,America
12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502,America
11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502,America
10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502,America
09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502,America
08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502,America
07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502,America
06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502,America
05/04/2020,5,4,2020,186,6,Argentina,AR,ARG,44494502,America
04/04/2020,4,4,2020,132,3,Argentina,AR,ARG,44494502,America
03/04/2020,3,4,2020,0,3,Argentina,AR,ARG,44494502,America
02/04/2020,2,4,2020,167,7,Argentina,AR,ARG,44494502,America
01/04/2020,1,4,2020,0,0,Argentina,AR,ARG,44494502,America
31/03/2020,31,3,2020,146,4,Argentina,AR,ARG,44494502,America
30/03/2020,30,3,2020,75,1,Argentina,AR,ARG,44494502,America
29/03/2020,29,3,2020,55,2,Argentina,AR,ARG,44494502,America
28/03/2020,28,3,2020,101,5,Argentina,AR,ARG,44494502,America
27/03/2020,27,3,2020,87,4,Argentina,AR,ARG,44494502,America
26/03/2020,26,3,2020,115,2,Argentina,AR,ARG,44494502,America
25/03/2020,25,3,2020,86,2,Argentina,AR,ARG,44494502,America
24/03/2020,24,3,2020,35,0,Argentina,AR,ARG,44494502,America
23/03/2020,23,3,2020,41,0,Argentina,AR,ARG,44494502,America
22/03/2020,22,3,2020,67,1,Argentina,AR,ARG,44494502,America
21/03/2020,21,3,2020,30,0,Argentina,AR,ARG,44494502,America
20/03/2020,20,3,2020,31,1,Argentina,AR,ARG,44494502,America
19/03/2020,19,3,2020,18,0,Argentina,AR,ARG,44494502,America
18/03/2020,18,3,2020,14,0,Argentina,AR,ARG,44494502,America
17/03/2020,17,3,2020,9,0,Argentina,AR,ARG,44494502,America
16/03/2020,16,3,2020,11,0,Argentina,AR,ARG,44494502,America
15/03/2020,15,3,2020,11,0,Argentina,AR,ARG,44494502,America
14/03/2020,14,3,2020,3,1,Argentina,AR,ARG,44494502,America
13/03/2020,13,3,2020,12,0,Argentina,AR,ARG,44494502,America
11/03/2020,11,3,2020,7,0,Argentina,AR,ARG,44494502,America
09/03/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502,America
08/03/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502,America
07/03/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502,America
06/03/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502,America
04/03/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502,America
20/05/2020,20,5,2020,218,3,Armenia,AM,ARM,2951776,Europe
19/05/2020,19,5,2020,351,1,Armenia,AM,ARM,2951776,Europe
18/05/2020,18,5,2020,189,5,Armenia,AM,ARM,2951776,Europe
17/05/2020,17,5,2020,239,3,Armenia,AM,ARM,2951776,Europe
16/05/2020,16,5,2020,184,3,Armenia,AM,ARM,2951776,Europe
15/05/2020,15,5,2020,142,1,Armenia,AM,ARM,2951776,Europe
14/05/2020,14,5,2020,180,1,Armenia,AM,ARM,2951776,Europe
13/05/2020,13,5,2020,146,1,Armenia,AM,ARM,2951776,Europe
12/05/2020,12,5,2020,79,1,Armenia,AM,ARM,2951776,Europe
11/05/2020,11,5,2020,138,1,Armenia,AM,ARM,2951776,Europe
10/05/2020,10,5,2020,146,1,Armenia,AM,ARM,2951776,Europe
09/05/2020,9,5,2020,145,1,Armenia,AM,ARM,2951776,Europe
08/05/2020,8,5,2020,102,2,Armenia,AM,ARM,2951776,Europe
07/05/2020,7,5,2020,163,0,Armenia,AM,ARM,2951776,Europe
06/05/2020,6,5,2020,112,1,Armenia,AM,ARM,2951776,Europe
05/05/2020,5,5,2020,121,4,Armenia,AM,ARM,2951776,Europe
04/05/2020,4,5,2020,113,2,Armenia,AM,ARM,2951776,Europe
03/05/2020,3,5,2020,125,0,Armenia,AM,ARM,2951776,Europe
02/05/2020,2,5,2020,82,1,Armenia,AM,ARM,2951776,Europe
01/05/2020,1,5,2020,134,2,Armenia,AM,ARM,2951776,Europe
30/04/2020,30,4,2020,0,0,Armenia,AM,ARM,2951776,Europe
29/04/2020,29,4,2020,65,0,Armenia,AM,ARM,2951776,Europe
28/04/2020,28,4,2020,59,1,Armenia,AM,ARM,2951776,Europe
27/04/2020,27,4,2020,62,1,Armenia,AM,ARM,2951776,Europe
26/04/2020,26,4,2020,69,0,Armenia,AM,ARM,2951776,Europe
25/04/2020,25,4,2020,81,1,Armenia,AM,ARM,2951776,Europe
24/04/2020,24,4,2020,73,3,Armenia,AM,ARM,2951776,Europe
23/04/2020,23,4,2020,50,0,Armenia,AM,ARM,2951776,Europe
22/04/2020,22,4,2020,72,0,Armenia,AM,ARM,2951776,Europe
21/04/2020,21,4,2020,62,2,Armenia,AM,ARM,2951776,Europe
20/04/2020,20,4,2020,48,2,Armenia,AM,ARM,2951776,Europe
19/04/2020,19,4,2020,43,0,Armenia,AM,ARM,2951776,Europe
18/04/2020,18,4,2020,47,1,Armenia,AM,ARM,2951776,Europe
17/04/2020,17,4,2020,42,1,Armenia,AM,ARM,2951776,Europe
16/04/2020,16,4,2020,48,1,Armenia,AM,ARM,2951776,Europe
15/04/2020,15,4,2020,72,3,Armenia,AM,ARM,2951776,Europe
14/04/2020,14,4,2020,26,1,Armenia,AM,ARM,2951776,Europe
13/04/2020,13,4,2020,46,0,Armenia,AM,ARM,2951776,Europe
12/04/2020,12,4,2020,30,2,Armenia,AM,ARM,2951776,Europe
11/04/2020,11,4,2020,16,1,Armenia,AM,ARM,2951776,Europe
10/04/2020,10,4,2020,40,1,Armenia,AM,ARM,2951776,Europe
09/04/2020,9,4,2020,28,1,Armenia,AM,ARM,2951776,Europe
08/04/2020,8,4,2020,20,0,Armenia,AM,ARM,2951776,Europe
07/04/2020,7,4,2020,11,1,Armenia,AM,ARM,2951776,Europe
06/04/2020,6,4,2020,52,0,Armenia,AM,ARM,2951776,Europe
05/04/2020,5,4,2020,34,0,Armenia,AM,ARM,2951776,Europe
04/04/2020,4,4,2020,73,3,Armenia,AM,ARM,2951776,Europe
03/04/2020,3,4,2020,92,1,Armenia,AM,ARM,2951776,Europe
02/04/2020,2,4,2020,39,0,Armenia,AM,ARM,2951776,Europe
01/04/2020,1,4,2020,50,0,Armenia,AM,ARM,2951776,Europe
31/03/2020,31,3,2020,58,0,Armenia,AM,ARM,2951776,Europe
30/03/2020,30,3,2020,0,0,Armenia,AM,ARM,2951776,Europe
29/03/2020,29,3,2020,52,2,Armenia,AM,ARM,2951776,Europe
28/03/2020,28,3,2020,43,0,Armenia,AM,ARM,2951776,Europe
27/03/2020,27,3,2020,39,1,Armenia,AM,ARM,2951776,Europe
26/03/2020,26,3,2020,25,0,Armenia,AM,ARM,2951776,Europe
25/03/2020,25,3,2020,71,0,Armenia,AM,ARM,2951776,Europe
24/03/2020,24,3,2020,4,0,Armenia,AM,ARM,2951776,Europe
23/03/2020,23,3,2020,30,0,Armenia,AM,ARM,2951776,Europe
22/03/2020,22,3,2020,24,0,Armenia,AM,ARM,2951776,Europe
21/03/2020,21,3,2020,14,0,Armenia,AM,ARM,2951776,Europe
20/03/2020,20,3,2020,7,0,Armenia,AM,ARM,2951776,Europe
19/03/2020,19,3,2020,37,0,Armenia,AM,ARM,2951776,Europe
18/03/2020,18,3,2020,26,0,Armenia,AM,ARM,2951776,Europe
17/03/2020,17,3,2020,22,0,Armenia,AM,ARM,2951776,Europe
16/03/2020,16,3,2020,10,0,Armenia,AM,ARM,2951776,Europe
15/03/2020,15,3,2020,7,0,Armenia,AM,ARM,2951776,Europe
14/03/2020,14,3,2020,7,0,Armenia,AM,ARM,2951776,Europe
13/03/2020,13,3,2020,2,0,Armenia,AM,ARM,2951776,Europe
12/03/2020,12,3,2020,3,0,Armenia,AM,ARM,2951776,Europe
02/03/2020,2,3,2020,0,0,Armenia,AM,ARM,2951776,Europe
01/03/2020,1,3,2020,1,0,Armenia,AM,ARM,2951776,Europe
29/02/2020,29,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
28/02/2020,28,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
